episode,time,step,time1,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,terminal,,,,,
,,,,,,,,,,,,,,,10,-2.997,14.06174798,9.350510065,12.30849212
,,,,,,,,,,,,,,,10,-2.997,13.42940127,8.853707161,11.967747
,,,,,,,,,,,,,,,10,-2.997,13.91769131,8.590182477,10.85386543
,,,,,,,,,,,,,,,10,-2.997,13.50240478,8.811028953,11.76774791
,,,,,,,,,,,,,,,10,-2.997,14.25773197,9.17390743,11.76963491
,,,,,,,,,,,,,,,10,-2.997,12.54272394,8.597817731,12.35262296
,,,,,,,,,,,,,,,10,-2.997,12.8826763,8.617238971,12.05159184
,,,,,,,,,,,,,,,10,-2.997,14.30210329,9.14907754,11.66438629
,,,,,,,,,,,,,,,10,-2.997,13.91349341,9.938275663,13.59595565
,,,,,,,,,,,,,,,10,-2.997,14.77244335,9.897159632,12.67250338
,,,,,,,,,,,,,,,10,-2.997,14.33828456,9.807014987,12.92607269
,,,,,,,,,,,,,,,10,-2.997,13.40682639,9.749247322,13.61795905
,,,,,,,,,,,,,,,10,-2.997,13.88717847,9.587390499,12.94686204
,,,,,,,,,,,,,,,10,-2.997,14.21947522,9.379254143,12.21430084
,,,,,,,,,,,,,,,10,-2.997,12.18099352,8.581654721,12.41912466
,,,,,,,,,,,,,,,10,-2.997,14.77256526,9.861019354,13.19837347
,,,,,,,,,,,,,,,10,-2.997,12.53556384,9.095789392,13.34301912
,,,,,,,,,,,,,,,10,-2.997,13.01614581,8.602153645,11.88115178
,,,,,,,,,,,,,,,10,-2.997,13.64618369,8.979417516,11.99991717
,,,,,,,,,,,,,,,10,-2.997,14.46795382,9.848098109,12.85563822
,,,,,,,,,,,,,,,10,-2.997,14.22504369,8.951326207,11.3671462
,,,,,,,,,,,,,,,10,-2.997,13.53578847,9.153453556,12.45397732
,,,,,,,,,,,,,,,10,-2.997,13.62850132,9.375172152,12.79268046
,,,,,,,,,,,,,,,10,-2.997,14.85239616,9.868156744,12.55328957
,,,,,,,,,,,,,,,10,-2.997,14.27775869,9.375035711,12.00216992
,,,,,,,,,,,,,,,10,-2.997,11.87389229,8.63185385,13.08367302
,,,,,,,,,,,,,,,10,-2.997,13.37432494,8.864207897,12.04897328
,,,,,,,,,,,,,,,10,-2.997,12.97711998,8.609020215,11.94910974
,,,,,,,,,,,,,,,10,-2.997,14.18218383,9.601553627,12.68234975
,,,,,,,,,,,,,,,10,-2.997,13.69005961,9.622846812,13.21582795
,,,,,,,,,,,,,,,10,-2.997,11.41943358,8.20288956,12.22674178
,,,,,,,,,,,,,,,10,-2.997,15.14272593,9.940006873,12.3828735
,,,,,,,,,,,,,,,10,-2.997,13.34995305,8.816453068,11.97776329
,,,,,,,,,,,,,,,10,-2.997,13.14140321,8.633766344,11.82827389
,,,,,,,,,,,,,,,10,-2.997,14.09082077,9.421841843,12.42645836
,,,,,,,,,,,,,,,10,-2.997,14.56885596,9.884148235,12.81795195
,,,,,,,,,,,,,,,10,-2.997,14.50817692,9.475150017,12.16940011
,,,,,,,,,,,,,,,10,-2.997,13.30988185,9.773567359,13.8952759
,,,,,,,,,,,,,,,10,-2.997,14.11847247,9.211218339,12.08219117
,,,,,,,,,,,,,,,10,-2.997,13.7530148,9.590280978,13.12005884
,,,,,,,,,,,,,,,10,-2.997,13.70143406,8.856213509,11.70266548
,,,,,,,,,,,,,,,10,-2.997,13.46043386,8.829577906,11.89166371
,,,,,,,,,,,,,,,10,-2.997,13.67697844,8.670041558,11.3692944
,,,,,,,,,,,,,,,10,-2.997,13.62049557,9.170732134,12.40081031
,,,,,,,,,,,,,,,10,-2.997,14.45375989,9.389431018,11.99551151
,,,,,,,,,,,,,,,10,-2.997,13.83627597,9.754641034,13.26342233
,,,,,,,,,,,,,,,10,-2.997,13.92380864,9.110861319,11.97976339
,,,,,,,,,,,,,,,10,-2.997,15.1990807,8.956298781,10.38705743
,,,,,,,,,,,,,,,10,-2.997,13.64105572,8.736211073,11.52977392
,,,,,,,,,,,,,,,10,-2.997,13.44675237,9.952112262,14.09881556
,,,,,,,,,,,,,,,10,-2.997,15.03797722,9.899655739,12.41038415
,,,,,,,,,,,,,,,10,-2.997,13.92050838,9.461338465,12.6701683
,,,,,,,,,,,,,,,10,-2.997,14.66385107,9.779359084,12.54810044
,,,,,,,,,,,,,,,10,-2.997,11.94599237,8.646107671,13.0518586
,,,,,,,,,,,,,,,10,-2.997,11.85200743,8.700856459,13.24983792
,,,,,,,,,,,,,,,10,-2.997,13.30548927,8.769321077,11.93063773
,,,,,,,,,,,,,,,10,-2.997,13.56146654,8.853040872,11.83774364
,,,,,,,,,,,,,,,10,-2.997,14.74109782,9.377653263,11.67325581
,,,,,,,,,,,,,,,10,-2.997,10.99649323,8.70389199,14.13924848
,,,,,,,,,,,,,,,10,-2.997,14.24593467,9.555018337,12.52543358
,,,,,,,,,,,,,,,10,-2.997,14.91772734,9.926790528,12.60086415
,,,,,,,,,,,,,,,10,-2.997,14.03025043,8.851783492,11.35724038
,,,,,,,,,,,,,,,10,-2.997,13.4903949,8.779403711,11.76436672
,,,,,,,,,,,,,,,10,-2.997,13.48983074,8.874060891,12.01491329
,,,,,,,,,,,,,,,10,-2.997,13.1429065,8.804022128,12.15090623
,,,,,,,,,,,,,,,10,-2.997,14.07533677,9.594265456,12.77565817
,,,,,,,,,,,,,,,10,-2.997,14.17063874,9.161517199,11.82970756
,,,,,,,,,,,,,,,10,-2.997,14.1120213,9.702014169,12.94993423
,,,,,,,,,,,,,,,10,-2.997,12.5147387,8.707477406,12.58824259
,,,,,,,,,,,,,,,10,-2.997,14.0853824,9.274643432,12.1304915
,,,,,,,,,,,,,,,10,-2.997,15.79696235,9.138331596,10.18467597
,,,,,,,,,,,,,,,10,-2.997,14.28182179,9.501875513,12.3881334
,,,,,,,,,,,,,,,10,-2.997,12.60074874,9.29981449,13.64536457
,,,,,,,,,,,,,,,10,-2.997,12.36385933,9.000797304,13.32661739
,,,,,,,,,,,,,,,10,-2.997,14.89561627,9.707773974,12.16461301
,,,,,,,,,,,,,,,10,-2.997,13.72105782,8.752371711,11.09141287
,,,,,,,,,,,,,,,10,-2.997,13.28322554,9.480028288,13.34435956
,,,,,,,,,,,,,,,10,-2.997,13.71716072,9.371664382,12.69653316
,,,,,,,,,,,,,,,10,-2.997,14.31096659,8.929570551,10.79572994
,,,,,,,,,,,,,,,10,-2.997,15.40449605,9.4302955,11.11220082
,,,,,,,,,,,,,,,10,-2.997,12.99876295,9.047367194,12.78360119
,,,,,,,,,,,,,,,10,-2.997,15.02581868,9.291522868,11.2253722
,,,,,,,,,,,,,,,10,-2.997,12.88537613,8.889728997,12.58442837
,,,,,,,,,,,,,,,10,-2.997,13.69505462,8.969722665,11.93256086
,,,,,,,,,,,,,,,10,-2.997,14.44902778,9.720307157,12.59171521
,,,,,,,,,,,,,,,10,-2.997,13.06594248,8.766032237,12.16302036
,,,,,,,,,,,,,,,10,-2.997,14.07093183,9.645417343,12.88163879
,,,,,,,,,,,,,,,10,-2.997,13.13538467,9.592597443,12.55849017
,,,,,,,,,,,,,,,10,-2.997,15.00027621,9.531759782,11.70119146
,,,,,,,,,,,,,,,10,-2.997,15.58232245,9.747946418,11.45479197
,,,,,,,,,,,,,,,10,-2.997,13.76772881,9.612787493,13.11955365
,,,,,,,,,,,,,,,10,-2.997,14.67966284,9.936795219,12.84202532
,,,,,,,,,,,,,,,10,-2.997,12.68279229,8.909945383,12.81487825
,,,,,,,,,,,,,,,10,-2.997,13.54085805,8.812271361,11.74267264
,,,,,,,,,,,,,,,10,-2.997,12.82775941,8.84050351,12.54696769
,,,,,,,,,,,,,,,10,-2.997,13.27754784,9.114535473,12.63355669
,,,,,,,,,,,,,,,10,-2.997,14.27840956,9.723279166,12.82524298
,,,,,,,,,,,,,,,10,-2.997,13.91057127,9.078100219,11.9294815
,,,,,,,,,,,,,,,10,-2.997,13.80614385,9.982636339,13.80502335
,,,,,,,,,,,,,,,10,-2.997,12.32002852,8.837365881,13.04753751
,,,,,,,,,,,,,,,10,-2.997,12.79419232,9.932638011,14.56310302
,,,,,,,,,,,,,,,10,-2.997,14.40931645,8.78524251,10.93780388
,,,,,,,,,,,,,,,10,-2.997,14.40061421,9.770222896,12.79498954
,,,,,,,,,,,,,,,10,-2.997,13.97830906,9.693941687,13.06308167
,,,,,,,,,,,,,,,10,-2.997,13.24672077,9.313209688,13.00715349
,,,,,,,,,,,,,,,10,-2.997,14.02854948,9.380611653,12.40425832
,,,,,,,,,,,,,,,10,-2.997,15.47345727,9.604146225,11.39174655
,,,,,,,,,,,,,,,10,-2.997,13.37626543,9.214702977,12.73354833
,,,,,,,,,,,,,,,10,-2.997,14.75161592,9.974921161,12.83825375
,,,,,,,,,,,,,,,10,-2.997,13.89450192,8.991413781,11.76149122
,,,,,,,,,,,,,,,10,-2.997,14.23971719,9.871845273,13.09212462
,,,,,,,,,,,,,,,10,-2.997,11.81241331,9.826675711,15.80015349
,,,,,,,,,,,,,,,10,-2.997,14.1612616,9.689425963,12.87485783
,,,,,,,,,,,,,,,10,-2.997,13.49941888,8.652339189,11.46433653
,,,,,,,,,,,,,,,10,-2.997,14.22635922,9.66847416,12.76966666
,,,,,,,,,,,,,,,10,-2.997,14.93695536,9.253603405,10.34996327
,,,,,,,,,,,,,,,10,-2.997,15.12835466,9.894482145,12.31013537
,,,,,,,,,,,,,,,10,-2.997,13.75740674,8.748256094,11.43531249
,,,,,,,,,,,,,,,10,-2.997,14.71506612,9.439515487,11.83237155
,,,,,,,,,,,,,,,10,-2.997,12.16314782,9.319979494,14.0309194
,,,,,,,,,,,,,,,10,-2.997,13.49344045,9.333376016,12.84631306
,,,,,,,,,,,,,,,10,-2.997,13.05808907,9.195661532,13.01171641
,,,,,,,,,,,,,,,10,-2.997,15.4442998,9.684199841,11.58494995
,,,,,,,,,,,,,,,10,-2.997,14.71414032,8.893534399,10.76932606
,,,,,,,,,,,,,,,10,-2.997,13.75780507,9.632477856,13.15903795
,,,,,,,,,,,,,,,10,-2.997,12.01276215,8.691403272,10.81645379
,,,,,,,,,,,,,,,10,-2.997,15.6658365,9.732505472,11.45344495
,,,,,,,,,,,,,,,10,-2.997,13.39600802,9.224024771,12.8276217
,,,,,,,,,,,,,,,10,-2.997,11.98037611,9.196489654,14.08768613
,,,,,,,,,,,,,,,10,-2.997,14.44856225,9.277043108,11.78055649
,,,,,,,,,,,,,,,10,-2.997,13.41297338,8.88015128,12.02299771
,,,,,,,,,,,,,,,10,-2.997,15.17349118,9.68237601,11.83941141
,,,,,,,,,,,,,,,10,-2.997,12.88168739,8.672267536,12.14620946
,,,,,,,,,,,,,,,10,-2.997,13.36951191,9.279201285,12.79283304
,,,,,,,,,,,,,,,10,-2.997,16.26994602,9.873563525,11.13544161
,,,,,,,,,,,,,,,10,-2.997,13.56902522,9.374429056,12.84825891
,,,,,,,,,,,,,,,10,-2.997,13.40103001,9.119614429,12.2751425
,,,,,,,,,,,,,,,10,-2.997,16.46335341,9.810733955,10.81062908
,,,,,,,,,,,,,,,10,-2.997,14.92645883,9.269380261,11.28680255
,,,,,,,,,,,,,,,10,-2.997,15.00422296,9.449703774,11.41807756
,,,,,,,,,,,,,,,10,-2.997,12.62170322,9.390059393,13.84771122
,,,,,,,,,,,,,,,10,-2.997,13.36213276,8.963930748,12.25400444
,,,,,,,,,,,,,,,10,-2.997,14.20993336,9.86251526,13.16633072
,,,,,,,,,,,,,,,10,-2.997,15.1545117,9.976583443,12.69357884
,,,,,,,,,,,,,,,10,-2.997,14.75901301,9.883876941,12.62964884
,,,,,,,,,,,,,,,10,-2.997,13.88939049,9.495119632,12.76702758
,,,,,,,,,,,,,,,10,-2.997,13.21499018,8.939458907,12.35055753
,,,,,,,,,,,,,,,10,-2.997,13.63449956,9.760508365,13.56734321
,,,,,,,,,,,,,,,10,-2.997,13.4457018,8.776521038,11.80056721
,,,,,,,,,,,,,,,10,-2.997,14.86694485,9.743767115,12.27915992
,,,,,,,,,,,,,,,10,-2.997,13.67040874,9.006379759,12.02966121
,,,,,,,,,,,,,,,10,-2.997,13.90178254,9.259202209,12.29246202
,,,,,,,,,,,,,,,10,-2.997,17.02298533,9.611291861,10.02416804
,,,,,,,,,,,,,,,10,-2.997,13.87965219,9.481384258,12.74951062
,,,,,,,,,,,,,,,10,-2.997,14.09342841,9.500245276,12.57323431
,,,,,,,,,,,,,,,10,-2.997,13.72801382,8.982657853,11.92493593
,,,,,,,,,,,,,,,10,-2.997,14.23076797,9.437088795,12.3141079
,,,,,,,,,,,,,,,10,-2.997,14.51816101,9.850119137,12.83377957
,,,,,,,,,,,,,,,10,-2.997,13.72324798,8.792268276,11.55666228
,,,,,,,,,,,,,,,10,-2.997,12.8382346,9.624757938,14.08966474
,,,,,,,,,,,,,,,10,-2.997,12.17171142,9.785489864,15.05797892
,,,,,,,,,,,,,,,10,-2.997,14.42626573,9.80572666,12.82337142
,,,,,,,,,,,,,,,10,-2.997,14.99877161,9.631586006,11.92940874
,,,,,,,,,,,,,,,10,-2.997,13.34223229,8.696145969,11.74632105
,,,,,,,,,,,,,,,10,-2.997,12.10469152,8.718228342,13.03371197
,,,,,,,,,,,,,,,10,-2.997,14.66424693,9.66017047,12.30218665
,,,,,,,,,,,,,,,10,-2.997,14.13151522,9.809167352,13.12485777
,,,,,,,,,,,,,,,10,-2.997,14.558457,9.64708616,12.37958592
,,,,,,,,,,,,,,,10,-2.997,13.09913809,8.757343371,12.10927732
,,,,,,,,,,,,,,,10,-2.997,12.64212887,9.474423177,13.11690634
,,,,,,,,,,,,,,,10,-2.997,13.93142211,9.965723374,13.62491809
,,,,,,,,,,,,,,,10,-2.997,13.90254672,9.288225399,12.33348686
,,,,,,,,,,,,,,,10,-2.997,15.11768477,9.745527177,12.04782066
,,,,,,,,,,,,,,,10,-2.997,14.63726533,8.630784781,10.32370276
,,,,,,,,,,,,,,,10,-2.997,13.69591429,9.075007356,12.12249965
,,,,,,,,,,,,,,,10,-2.997,13.92004813,9.313607553,12.36570022
,,,,,,,,,,,,,,,10,-2.997,13.42288203,9.846800039,13.6089023
,,,,,,,,,,,,,,,10,-2.997,16.01721057,9.65592992,10.93909648
,,,,,,,,,,,,,,,10,-2.997,13.91929978,9.381620872,12.49966283
,,,,,,,,,,,,,,,10,-2.997,12.28332006,9.242087348,13.87488733
,,,,,,,,,,,,,,,10,-2.997,13.87424112,9.171143692,12.14466615
,,,,,,,,,,,,,,,10,-2.997,14.22602298,9.806166028,13.02473475
,,,,,,,,,,,,,,,10,-2.997,12.95197039,9.226351262,12.57436318
,,,,,,,,,,,,,,,10,-2.997,12.57206831,8.884870734,12.88970279
,,,,,,,,,,,,,,,10,-2.997,13.73058926,9.114271443,12.1647344
,,,,,,,,,,,,,,,10,-2.997,14.12120874,9.560483463,12.64808325
,,,,,,,,,,,,,,,10,-2.997,14.09460481,9.55926741,12.67230611
,,,,,,,,,,,,,,,10,-2.997,14.90392895,9.952267822,12.63277965
,,,,,,,,,,,,,,,10,-2.997,10.99252755,8.954114035,14.63604013
,,,,,,,,,,,,,,,10,-2.997,13.15499797,8.489729922,11.41792049
,,,,,,,,,,,,,,,10,-2.997,13.47875894,9.21961887,12.39986873
,,,,,,,,,,,,,,,10,-2.997,14.121697,9.529550706,12.5870378
,,,,,,,,,,,,,,,10,-2.997,14.14503676,9.703710758,12.9047995
,,,,,,,,,,,,,,,10,-2.997,15.07351551,9.287844965,11.17713796
,,,,,,,,,,,,,,,10,-2.997,14.87912183,9.17108206,10.72218692
,,,,,,,,,,,,,,,10,-2.997,14.0252435,9.335718902,12.30381329
,,,,,,,,,,,,,,,10,-2.997,13.00387573,8.631013728,11.95707507
,,,,,,,,,,,,,,,10,-2.997,13.65901593,9.063369629,12.13660377
,,,,,,,,,,,,,,,10,-2.997,15.21135784,9.085555876,10.66773206
,,,,,,,,,,,,,,,10,-2.997,14.15356185,9.537786701,12.57127511
,,,,,,,,,,,,,,,10,-2.997,14.33225486,9.575131954,12.46572879
,,,,,,,,,,,,,,,10,-2.997,13.34877721,8.900210638,12.14748917
,,,,,,,,,,,,,,,10,-2.997,10.29710423,9.330013093,15.91438067
,,,,,,,,,,,,,,,10,-2.997,14.48915555,9.542909504,11.64074442
,,,,,,,,,,,,,,,10,-2.997,13.05120342,9.385604015,13.38021486
,,,,,,,,,,,,,,,10,-2.997,11.87402491,9.455202459,14.60982446
,,,,,,,,,,,,,,,10,-2.997,13.75767608,9.028603474,11.96987257
,,,,,,,,,,,,,,,10,-2.997,14.94109582,8.929343153,10.62310196
,,,,,,,,,,,,,,,10,-2.997,12.8702501,9.007677982,12.831467
,,,,,,,,,,,,,,,10,-2.997,14.37107737,9.610548483,12.49627234
,,,,,,,,,,,,,,,10,-2.997,13.96803776,9.326577239,12.34311305
,,,,,,,,,,,,,,,10,-2.997,14.49660374,9.912629601,12.96241951
,,,,,,,,,,,,,,,10,-2.997,13.14545612,9.887637982,14.01888501
,,,,,,,,,,,,,,,10,-2.997,11.10990938,8.872104554,14.41177965
,,,,,,,,,,,,,,,10,-2.997,13.64465945,9.333208945,12.69177424
,,,,,,,,,,,,,,,10,-2.997,12.94446547,9.531034958,13.78005521
,,,,,,,,,,,,,,,10,-2.997,15.67940546,9.840801821,11.5807634
,,,,,,,,,,,,,,,10,-2.997,15.59032169,9.833547972,11.71243576
,,,,,,,,,,,,,,,10,-2.997,12.63077828,8.768234419,12.6013229
,,,,,,,,,,,,,,,10,-2.997,12.04329484,8.901914968,13.48143696
,,,,,,,,,,,,,,,10,-2.997,13.25481719,8.606053777,11.65987778
,,,,,,,,,,,,,,,10,-2.997,12.9019468,8.810454225,12.39966422
,,,,,,,,,,,,,,,10,-2.997,12.5511214,8.788148934,12.68942666
,,,,,,,,,,,,,,,10,-2.997,13.73035813,9.296854545,12.52314989
,,,,,,,,,,,,,,,10,-2.997,13.20143311,8.608949527,11.71633084
,,,,,,,,,,,,,,,10,-2.997,14.03325951,9.056233099,11.76309192
,,,,,,,,,,,,,,,10,-2.997,14.3860053,9.198659461,11.6626677
,,,,,,,,,,,,,,,10,-2.997,14.10146627,9.196109361,11.99426246
,,,,,,,,,,,,,,,10,-2.997,13.79270779,9.630871484,13.12606245
,,,,,,,,,,,,,,,10,-2.997,13.91028264,9.583912609,12.91709403
,,,,,,,,,,,,,,,10,-2.997,13.57852784,8.914503133,11.94031482
,,,,,,,,,,,,,,,10,-2.997,13.2239391,9.16754724,11.53783971
,,,,,,,,,,,,,,,10,-2.997,12.18701251,9.666346033,14.03811562
,,,,,,,,,,,,,,,10,-2.997,14.48100642,9.940254891,13.04434569
,,,,,,,,,,,,,,,10,-2.997,12.63738167,8.827375675,12.68967161
,,,,,,,,,,,,,,,10,-2.997,14.91248477,9.712907832,12.15845699
,,,,,,,,,,,,,,,10,-2.997,15.38260497,8.955431103,10.05946304
,,,,,,,,,,,,,,,10,-2.997,14.34719132,9.501259077,12.31985355
,,,,,,,,,,,,,,,10,-2.997,11.60340253,9.265901477,14.31212869
,,,,,,,,,,,,,,,10,-2.997,13.38874014,9.543420053,13.35838171
,,,,,,,,,,,,,,,10,-2.997,13.74567619,9.10078127,12.1354162
,,,,,,,,,,,,,,,10,-2.997,13.22994759,8.755944169,11.90466113
,,,,,,,,,,,,,,,10,-2.997,13.76133496,9.005180653,11.93251167
,,,,,,,,,,,,,,,10,-2.997,13.83958832,9.229532845,12.29368295
,,,,,,,,,,,,,,,10,-2.997,14.06681127,9.380777935,12.36269405
,,,,,,,,,,,,,,,10,-2.997,12.89470384,9.279410751,13.3160452
,,,,,,,,,,,,,,,10,-2.997,13.71367005,9.698641595,13.33564361
,,,,,,,,,,,,,,,10,-2.997,13.86111648,9.267619375,12.34675357
,,,,,,,,,,,,,,,10,-2.997,14.50038714,8.927000521,11.04134454
,,,,,,,,,,,,,,,10,-2.997,14.01763187,9.417788887,12.48436776
,,,,,,,,,,,,,,,10,-2.997,13.8377352,8.942220938,11.75996567
,,,,,,,,,,,,,,,10,-2.997,12.90839017,8.764402257,11.06366559
,,,,,,,,,,,,,,,10,-2.997,14.65286264,9.724263584,12.44002939
,,,,,,,,,,,,,,,10,-2.997,14.86990966,9.683747676,12.15317525
,,,,,,,,,,,,,,,10,-2.997,13.74381569,9.118558647,12.17209645
,,,,,,,,,,,,,,,10,-2.997,13.99468295,9.343775252,12.36234942
,,,,,,,,,,,,,,,10,-2.997,14.06172819,9.77793147,13.10558194
,,,,,,,,,,,,,,,10,-2.997,12.84791915,9.084626541,12.99791642
,,,,,,,,,,,,,,,10,-2.997,15.02098994,9.985876906,12.5946301
,,,,,,,,,,,,,,,10,-2.997,14.65151365,9.281203514,11.58013246
,,,,,,,,,,,,,,,10,-2.997,13.64376771,9.277239192,12.58276213
,,,,,,,,,,,,,,,10,-2.997,15.08474057,9.908328363,12.38052958
,,,,,,,,,,,,,,,10,-2.997,14.16039499,9.530108035,12.56159865
,,,,,,,,,,,,,,,10,-2.997,13.73652843,9.162358158,12.26517179
,,,,,,,,,,,,,,,10,-2.997,14.10699822,9.623225444,12.79740281
,,,,,,,,,,,,,,,10,-2.997,13.80904723,9.338546569,12.53771872
,,,,,,,,,,,,,,,10,-2.997,13.66880368,9.785891808,13.36186327
,,,,,,,,,,,,,,,10,-2.997,13.40148839,8.703076118,11.70326506
,,,,,,,,,,,,,,,10,-2.997,14.48016644,9.840969943,12.83577143
,,,,,,,,,,,,,,,10,-2.997,14.3981262,9.777855803,12.79373587
,,,,,,,,,,,,,,,10,-2.997,14.18118065,9.04141869,11.5864197
,,,,,,,,,,,,,,,10,-2.997,15.51626907,9.577129549,11.41133706
,,,,,,,,,,,,,,,10,-2.997,13.56418518,8.979348764,12.04992769
,,,,,,,,,,,,,,,10,-2.997,13.26128696,8.740645546,11.91436589
,,,,,,,,,,,,,,,10,-2.997,14.15772654,9.963974282,13.39859883
,,,,,,,,,,,,,,,10,-2.997,13.62485143,9.303485541,12.61639908
,,,,,,,,,,,,,,,10,-2.997,13.11144787,8.641252558,11.86948739
,,,,,,,,,,,,,,,10,-2.997,13.43497882,9.212645322,12.66456344
,,,,,,,,,,,,,,,10,-2.997,14.04208348,9.452672849,12.51331715
,,,,,,,,,,,,,,,10,-2.997,14.49010145,9.603227281,12.36566221
,,,,,,,,,,,,,,,10,-2.997,13.8352782,8.432534745,10.41346481
,,,,,,,,,,,,,,,10,-2.997,13.70519345,9.083993103,12.12809639
,,,,,,,,,,,,,,,10,-2.997,13.80893111,9.189354103,12.23081742
,,,,,,,,,,,,,,,10,-2.997,16.73111327,9.923743028,10.76561741
,,,,,,,,,,,,,,,10,-2.997,14.54080512,9.937632327,12.96446044
,,,,,,,,,,,,,,,10,-2.997,11.58094332,9.318138192,14.08618568
,,,,,,,,,,,,,,,10,-2.997,13.83395018,9.213860317,12.2558412
,,,,,,,,,,,,,,,10,-2.997,13.83112534,9.269484528,12.36820174
,,,,,,,,,,,,,,,10,-2.997,13.91424068,9.486812337,12.71075952
,,,,,,,,,,,,,,,10,-2.997,13.7255886,9.130642798,12.1991918
,,,,,,,,,,,,,,,10,-2.997,14.16193359,9.799670485,13.07525371
,,,,,,,,,,,,,,,10,2.997,19.50831353,21.97965109,17.93020393
,,,,,,,,,,,,,,,10,0,19.37127787,19.4485674,17.79316826
,,,,,,,,,,,,,,,10,2.997,20.48273606,22.97469526,18.90462646
,,,,,,,,,,,,,,,10,2.997,21.18680786,24.33217195,19.60869826
,,,,,,,,,,,,,,,10,-2.997,21.62481624,18.51486766,20.04670664
,,,,,,,,,,,,,,,10,2.997,21.25125527,23.75943826,19.67314567
,,,,,,,,,,,,,,,10,2.997,23.14780336,25.56075802,21.56969376
,,,,,,,,,,,,,,,10,2.997,19.60248563,22.5434468,18.02437603
,,,,,,,,,,,,,,,10,2.997,24.63455828,27.84914159,23.05644867
,,,,,,,,,,,,,,,10,2.997,22.38905217,25.56084373,20.81094256
,,,,,,,,,,,,,,,10,2.997,25.49281163,28.73174066,23.91470203
,,,,,,,,,,,,,,,10,2.997,23.18289937,26.3730634,21.60478977
,,,,,,,,,,,,,,,10,2.997,20.42478537,23.41227239,18.84667576
,,,,,,,,,,,,,,,10,0,21.61590778,21.77591372,20.03779817
,,,,,,,,,,,,,,,10,2.997,20.83753777,23.97062855,19.25942817
,,,,,,,,,,,,,,,10,2.997,21.10810887,24.21907849,19.52999927
,,,,,,,,,,,,,,,10,2.997,22.28089892,25.45194364,20.70278932
,,,,,,,,,,,,,,,10,2.997,26.57012521,29.83179761,24.99201561
,,,,,,,,,,,,,,,10,2.997,26.66942602,29.93319477,25.09131642
,,,,,,,,,,,,,,,10,2.997,26.77593837,30.04195572,25.19782877
,,,,,,,,,,,,,,,10,2.997,21.23439691,24.38173892,19.65628731
,,,,,,,,,,,,,,,10,2.997,21.33754155,24.45166796,19.75943194
,,,,,,,,,,,,,,,10,2.997,22.91843601,26.10273018,21.34032641
,,,,,,,,,,,,,,,10,0,22.18655972,22.32951074,20.60845012
,,,,,,,,,,,,,,,10,0,22.55665098,22.73036718,20.97854138
,,,,,,,,,,,,,,,10,0,21.30758714,21.43198141,19.72947753
,,,,,,,,,,,,,,,10,2.997,21.7475978,24.769519,20.16948819
,,,,,,,,,,,,,,,10,2.997,23.32018132,26.51324349,21.74207171
,,,,,,,,,,,,,,,10,0,24.1833334,23.75775902,22.6052238
,,,,,,,,,,,,,,,10,2.997,22.60209008,25.77866032,21.02398048
,,,,,,,,,,,,,,,10,2.997,21.11872876,24.23586297,19.54061916
,,,,,,,,,,,,,,,10,2.997,21.20726511,23.54972584,19.6291555
,,,,,,,,,,,,,,,10,2.997,24.71352846,27.93572205,23.13541885
,,,,,,,,,,,,,,,10,2.997,27.39303354,30.67207851,25.81492394
,,,,,,,,,,,,,,,10,2.997,25.91827487,29.15995897,24.34016527
,,,,,,,,,,,,,,,10,2.997,26.75171787,30.0171633,25.17360826
,,,,,,,,,,,,,,,10,2.997,25.94625593,29.19475771,24.36814633
,,,,,,,,,,,,,,,10,2.997,27.35061454,30.62876399,25.77250493
,,,,,,,,,,,,,,,10,2.997,22.35716608,25.5007188,20.77905647
,,,,,,,,,,,,,,,10,2.997,21.51185784,24.5287921,19.93374824
,,,,,,,,,,,,,,,10,2.997,24.46877082,27.04622236,22.89066122
,,,,,,,,,,,,,,,10,2.997,21.38091009,24.52513114,19.80280048
,,,,,,,,,,,,,,,10,2.997,27.06384585,30.33594127,25.48573625
,,,,,,,,,,,,,,,10,2.997,23.24828663,26.43360411,21.67017703
,,,,,,,,,,,,,,,10,2.997,20.84086954,23.33549186,19.26275994
,,,,,,,,,,,,,,,10,2.997,21.23370602,24.20910419,19.65559642
,,,,,,,,,,,,,,,10,2.997,25.78652427,29.03165392,24.20841467
,,,,,,,,,,,,,,,10,2.997,25.67985499,28.92267212,24.10174539
,,,,,,,,,,,,,,,10,2.997,24.90022638,28.12664523,23.32211678
,,,,,,,,,,,,,,,10,2.997,21.41450302,24.53815444,19.83639341
,,,,,,,,,,,,,,,10,2.997,26.24139909,29.49613168,24.66328948
,,,,,,,,,,,,,,,10,2.997,27.40484077,30.684135,25.82673117
,,,,,,,,,,,,,,,10,2.997,22.12165471,25.01619523,20.54354511
,,,,,,,,,,,,,,,10,2.997,24.39908584,27.61492502,22.82097624
,,,,,,,,,,,,,,,10,2.997,27.01948343,30.29064231,25.44137383
,,,,,,,,,,,,,,,10,2.997,21.33818917,23.67621818,19.76007957
,,,,,,,,,,,,,,,10,2.997,25.11895798,28.34999426,23.54084837
,,,,,,,,,,,,,,,10,2.997,27.01097871,30.28195804,25.43286911
,,,,,,,,,,,,,,,10,2.997,27.08849707,30.36111291,25.51038747
