episode,time,step,time1,air_temperature,ground_temperature,hvac_temperature,basement_temperature,main_temperature,attic_temperature,heat_added,action,reward,total_reward,,,,,,,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.79151088,24.94964199,20.21340128,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.01302288,25.04181855,20.43491328,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.60606045,22.78571668,21.02795085,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.11961943,24.61831133,20.54150982,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.44381604,22.62003475,20.86570644,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96940119,24.49380364,20.39129159,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.90078604,24.42269432,20.32267643,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.09682146,25.23483025,20.51871186,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95047541,24.47343052,20.3723658,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.05767752,25.19485993,20.47956792,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.74691198,24.26556962,20.16880237,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.86714908,24.38344755,20.28903948,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.54268383,24.5324322,19.96457423,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.01473339,25.04334193,20.43662378,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.2422501,22.41394249,20.66414049,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.07025731,25.1000385,20.49214771,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.5183014,22.69610435,20.9401918,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84281479,24.36349968,20.26470519,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.6781558,24.80115704,20.10004619,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,21.65651177,18.17436346,20.07840217,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0979247,25.12851275,20.5198151,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.04267939,25.17960254,20.46456979,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.36430575,25.5017952,20.78619614,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.99846023,25.02700941,20.42035062,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94573822,24.46859333,20.36762862,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.27377715,24.25785817,19.69566755,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.83434456,9.891970686,15.24595911,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84533654,24.97803571,20.26722693,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.57970964,24.08993994,20.00160004,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.21311113,25.35362269,20.63500153,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.83571234,24.98987921,20.25760273,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0557384,25.19287987,20.47762879,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.86444341,24.38558446,20.2863338,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.64639097,24.76872163,20.06828137,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.47807968,25.64713441,20.89997008,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.58328772,22.76245085,21.00517812,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96705868,24.49135167,20.38894908,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.21081861,25.37884755,20.63270901,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0402493,25.20467732,20.4621397,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.89897725,24.42189353,20.32086764,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.49971014,22.67711899,20.92160053,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0213044,25.05027491,20.4431948,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94823533,24.47245967,20.37012572,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.53247191,22.71056225,20.95436231,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.57647863,22.75550818,20.99836903,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.9234337,23.11083568,21.34532409,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0447435,25.07425433,20.4666339,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.26707119,25.40867424,20.68896158,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.08722593,25.22507981,20.50911633,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.23726526,9.452877086,14.88810762,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.97400066,23.16269387,21.39589106,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.13150413,25.27024522,20.55339452,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.41637511,22.58711701,20.83826551,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.65003601,24.77859981,20.07192641,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.00284002,25.03140837,20.42473041,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.27176158,9.969611277,15.64368999,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96300818,25.098192,20.38489858,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.80568939,24.82883698,20.22757979,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.87455692,24.39695492,20.29644732,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.43134013,22.60730564,20.85323053,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.01057659,25.03932109,20.43246699,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.92513974,24.44882884,20.34703014,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.77140842,21.93316033,20.19329882,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.58610659,22.76044189,21.00799698,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.48659051,22.66476804,20.90848091,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.22281758,21.75579366,20.64470798,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.91466341,24.94115936,20.33655381,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.82521163,24.34552228,20.24710203,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.72550675,24.24370234,20.14739715,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.40805452,22.57862075,20.82994491,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,10.81199262,9.077182025,15.06902601,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.27127607,22.30852436,20.69316647,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.90608635,24.93261212,20.32797674,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.89108093,23.07780037,21.31297133,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.50839219,25.68298436,20.93028259,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.87258259,24.89841341,20.29447299,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.65650481,24.16834615,20.07839521,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.3067569,24.45668494,19.72864729,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.98325256,25.11886376,20.40514295,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.42310623,25.59589789,20.84499663,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96918595,24.49358432,20.39107635,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.9686021,24.99646047,20.3904925,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.7089134,21.22976885,20.13080379,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.89556341,24.92165614,20.31745381,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.35360827,22.52302506,20.77549867,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,20.83962817,23.20378097,19.26151857,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.62470391,25.80302303,21.04659431,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.02340671,24.54894929,20.44529711,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.99557875,25.02400615,20.41746914,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.35083071,25.51718886,20.77272111,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.43615979,25.60432954,20.85805018,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.87405451,24.89969371,20.2959449,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.51687561,22.69464688,20.93876601,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.25545664,22.42275367,20.67734703,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.48617838,25.52502135,20.90806878,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.82394171,21.85173331,20.24583211,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.08025171,25.21791068,20.50214211,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.88222765,24.9080393,20.30411804,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.11198723,25.25031618,20.53387763,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.42882438,8.60399131,12.25798163,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.11419302,25.2526162,20.53608341,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.90348429,26.08768882,21.32537468,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84795949,24.37000905,20.26984989,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.46983747,22.6466157,20.89172786,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.26643983,25.43101639,20.68833023,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.22675821,25.367287,20.64864861,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.75997792,24.92010121,20.18186831,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.17451593,25.3142127,20.59640633,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94246633,24.96954923,20.36435672,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.16025551,25.29960346,20.58214591,,,,,,,,
,,,,,,0,,,,,,,,,10,0,23.21827485,23.41217274,21.64016524,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7980925,24.82212749,20.21998289,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.18984355,24.71912351,20.61173395,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.68560197,24.19807055,20.10749237,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,10.79948381,9.385317391,15.98477009,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.82771977,24.85237806,20.24961016,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.89818561,24.92433369,20.32007601,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84751666,24.36956705,20.26940706,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.92029385,24.44261398,20.34218425,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.20092125,22.36711464,20.62281165,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.78158922,24.30097895,20.20347962,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.78957745,24.94276979,20.21146784,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.67402952,24.69439761,20.09591991,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,20.94818106,23.42213985,19.37007146,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.42138621,23.79783356,19.84327661,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.71574665,24.86247048,20.13763705,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.64409445,24.15568675,20.06598485,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.37456694,25.5414262,20.79645734,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,10.86381416,8.512376351,12.53048591,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.07029519,25.20774397,20.49218559,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.76782819,24.28201973,20.18971859,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.98659461,24.51135786,20.40848501,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.32882516,22.47477958,20.75071556,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94195531,24.96902801,20.36384571,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.78303687,24.30245716,20.20492727,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.58412825,24.73787863,20.00601864,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.30094893,22.46925404,20.72283932,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.7984816,24.82252481,20.22037199,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.79912528,25.98090343,21.22101568,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95526716,25.09006433,20.37715756,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.0795471,21.60927533,20.50143749,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.69045199,24.20301001,20.11234238,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.9815767,24.50623619,20.4034671,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.43667069,25.60485123,20.85856109,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.18991343,22.36176979,20.61180382,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.17188523,24.15353459,19.59377563,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.91183162,24.93826779,20.33372202,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.11773072,25.25622595,20.53962112,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.61008319,24.73164734,20.03197358,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.35450435,22.52394006,20.77639475,,,,,,,,
,,,,,,0,,,,,,,,,10,0,21.62242967,21.13655164,20.04432007,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.62839173,22.80362234,21.05028213,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.20798967,25.37722764,20.62988007,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.13418587,25.27298356,20.55607627,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.30592967,25.47133991,20.72782007,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.97966025,25.00779709,20.40155065,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.46095901,22.63754981,20.88284941,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.25829181,25.42269625,20.6801822,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,15.22603982,9.664675684,10.66819245,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.97239197,24.99906149,20.39428237,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.77558536,24.29485051,20.19747576,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.38164715,22.55628235,20.80353754,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.13868174,8.054994575,12.13098157,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.23470855,22.40161522,20.65659894,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.29216956,23.66593652,19.71405996,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.94756927,24.47151082,20.36945967,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.3725281,22.54234433,20.7944185,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,20.44567415,22.16165134,18.86756454,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.93365858,24.96077878,20.35554898,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.80072565,25.84615123,21.22261605,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.07432671,25.10419381,20.49621711,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.46250374,23.83986676,19.88439414,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.73422232,24.75586332,20.15611272,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,22.14847848,19.2935779,20.57036888,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.99263166,25.12844097,20.41452206,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.32500734,22.49382033,20.74689773,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.84194095,24.86718536,20.26383135,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.39005096,22.56514478,20.81194136,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.83347117,24.85825365,20.25536157,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.26122813,22.42869466,20.68311852,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.80227746,24.82640081,20.22416786,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.82552906,24.34584641,20.24741945,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,19.97769976,23.09753907,18.39959016,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,11.56694693,8.457106477,11.67887488,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,18.57418018,21.65457905,16.99607058,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,27.48244844,30.76338106,25.90433883,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.9402402,25.07499112,20.36213059,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,20.31136137,22.13195897,18.73325177,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.0168209,24.10286345,19.4387113,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.12541899,23.63094542,19.54730939,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.62990649,24.75805814,20.05179688,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.53049461,22.70855339,20.95238501,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.86636956,24.3875491,20.28825996,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.31577156,22.48439975,20.73766196,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.07858288,22.24219346,20.50047328,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.08416761,25.22195645,20.506058,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.62086717,24.13196636,20.04275757,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95896339,24.48314549,20.38085379,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.27101046,25.43568351,20.69290086,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,16.34944246,9.4506198,10.33426689,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.13485964,25.27367156,20.55675004,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.51911916,22.69204028,20.94100956,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.36028885,23.87072601,19.78217925,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.00695391,25.03566959,20.42884431,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.98709193,25.0151174,20.40898233,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.02965654,25.05880393,20.45154694,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.86661191,24.38779874,20.28850231,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.11179211,25.27305621,20.5336825,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.4409322,25.61410021,20.86282259,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.72755948,24.24580857,20.14944987,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.34043617,22.50957491,20.76232657,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.24151501,25.40556537,20.6634054,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.60919077,22.78891309,21.03108117,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.00659343,25.14274459,20.42848382,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.03767005,25.17420684,20.45956045,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.00876215,25.1449119,20.43065255,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.10362257,23.60869961,19.52551297,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.02108444,25.04878192,20.44297484,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.52543937,22.5667845,20.94732977,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.13138418,25.27017038,20.55327458,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.887179,24.91309472,20.3090694,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.06884348,25.20630927,20.49073387,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.06659673,24.5932748,20.48848713,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.05676459,25.19370459,20.47865499,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.86726953,24.38846807,20.28915993,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.25601865,25.39743606,20.67790905,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.06829329,25.09803255,20.49018369,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,12.74228754,8.851877526,12.36483569,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.9893597,25.12509983,20.41125009,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.95744068,24.45137947,20.37933107,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.1080626,25.2463088,20.529953,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.03628449,25.17301526,20.45817488,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.18342969,25.34625381,20.60532009,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.85574767,24.37775076,20.27763806,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.015486,25.15155445,20.4373764,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.92903065,24.45258084,20.35092105,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.25197716,24.78256893,20.67386756,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.87290964,24.39422942,20.29480004,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.18341343,25.35247148,20.60530383,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0373135,25.1740661,20.4592039,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.52579451,22.67591738,20.94768491,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.17828482,25.21034669,20.60017521,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.07833957,25.23889735,20.50022997,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.19657771,25.33674023,20.61846811,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0012863,24.52636234,20.42317669,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,20.9404214,22.8021943,19.36231179,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.79563006,24.3153162,20.21752045,,,,,,,,
,,,,,,-5.994,,,,,,,,,10,-2.997,14.68926828,8.692968468,10.2642714,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.04266831,25.20819291,20.4645587,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.12406035,25.26264418,20.54595075,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,15.58186052,17.32915523,14.00375091,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,26.9231534,30.19227864,25.3450438,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.65070058,24.16731691,20.07259097,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.77772779,24.90773081,20.19961819,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.11710076,25.1480942,20.53899115,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.09384473,23.96640299,19.51573512,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.38904962,22.56411214,20.81094001,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.81949933,24.33968938,20.24138973,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.04256338,22.20541354,20.46445378,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.05498871,25.22131521,20.47687911,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.19696696,25.36007687,20.61885736,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.77122574,24.79469125,20.19311614,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.32584206,25.49168287,20.74773246,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.35600114,22.52547865,20.77789154,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.35421894,25.52064862,20.77610934,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.27642386,25.44116353,20.69831425,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.10621298,25.2722567,20.52810337,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.02358333,24.54935333,20.44547372,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.54251595,24.02769519,19.96440635,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.1338784,22.29865633,20.5557688,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.67589177,24.1930501,20.09778216,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.48938613,22.66656688,20.91127652,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.05091048,24.5772574,20.47280088,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.12727368,24.65396395,20.54916407,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.19596747,25.35905617,20.61785786,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.68247199,24.19976921,20.10436239,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.0059931,25.14208439,20.4278835,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.5453118,24.0597134,19.96720219,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.96330145,24.99082421,20.38519185,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,21.896836,25.03062285,20.3187264,,,,,,,,
,,,,,,5.994,,,,,,,,,10,2.997,22.05589524,25.19304002,20.47778563,,,,,,,,
,,,,,,0,,,,,,,,,10,0,22.88000992,23.06055261,21.30190032,,,,,,,,
